smiles,Caco2,Caco2_AD,Lipophilicity,Lipophilicity_AD,Solubility,Solubility_AD,Pgp-Inhibitor,Pgp-Substrate,Pgp-Substrate_AD,PPBR,PPBR_AD,VDss,VDss_AD,CYP1A2-Inhibitor,CYP1A2-Inhibitor_AD,CYP1A2-Substrate,CYP2C19-Inhibitor,CYP2C19-Inhibitor_AD,CYP2C19-Substrate,CYP2C9-Inhibitor,CYP2C9-Inhibitor_AD,CYP2C9-Substrate,CYP2C9-Substrate_AD,CYP2D6-Inhibitor,CYP2D6-Inhibitor_AD,CYP2D6-Substrate,CYP2D6-Substrate_AD,CYP3A4-Inhibitor,CYP3A4-Substrate,CL-Hepa,CL-Hepa_AD,CL-Micro,CL-Micro_AD,Half-Life,Half-Life_AD,hERG,LD50
O=[N+]([O-])OCCCO,-5.395809173583984,0.24033580964451504,0.3471646308898926,0.22008776567503585,-0.26936817169189453,0.33680414031151923,1.1234685924621512e-11,3.603766174364864e-07,0.24963795682255877,43.98258590698242,0.22723748621129167,32.61206817626953,0.29263075244008835,1.6533144275854283e-07,0.23677906001150476,0.4304356575012207,0.9081847071647644,0.23637449700767738,0.0017439447110518813,0.35180342197418213,0.23695748218167506,0.03188507258892059,0.2488588729403044,5.1222248664828385e-11,0.23934038718642922,0.023114224895834923,0.24332657035648703,1.2437044460966717e-06,0.6928392052650452,18.61233139038086,0.23309980844632386,77.9313735961914,0.2408691701214437,-3.323322296142578,0.2641380679564488,0.00046788633335381746,2.8626091480255127
O=S(=O)(O)CCS,-4.854006767272949,0.20619633268249501,-2.1758615970611572,0.22809876852395644,0.7489862442016602,0.28248079426984257,5.899055031477474e-05,2.503486133675903e-12,0.2244539850866186,-35.21759796142578,0.23137605276493814,3.493645429611206,0.24231762506244733,5.461318508537261e-09,0.23329980770354372,0.04119336977601051,3.749491384041903e-09,0.23456238533952387,0.008006485179066658,3.8144753489177674e-07,0.2350121701399151,0.5159362554550171,0.22273447832500823,1.0917289294809507e-08,0.23667714204695026,0.00012612075079232454,0.21387005113513782,1.5294426589295633e-16,0.009593083523213863,16.69882583618164,0.2415961690355178,-37.060367584228516,0.2509601318090384,222.51690673828125,0.24339638427166269,0.7462701797485352,2.6676690578460693
O=C(/C=C/C1=CC=C(O)C(O)=C1)OC(C(=O)O)CC1=CC=C(O)C(O)=C1,-7.128415107727051,0.4245586009900681,0.6386221647262573,0.40207226618992964,-1.996254324913025,0.4602944621638724,0.0004964342224411666,0.9024181962013245,0.4150951864839754,92.20172119140625,0.3978310627538962,-0.22394037246704102,0.42014552750365497,0.008399098180234432,0.41258682110752853,0.05568533390760422,0.0005815557087771595,0.41397101411929915,1.4322921742859762e-05,0.07124819606542587,0.41370318367758235,0.934876561164856,0.4162990022664049,0.0028808261267840862,0.4147892906144711,0.00774769950658083,0.410717657369454,0.0907822698354721,0.9554275274276733,40.57279586791992,0.4159273294887254,21.762041091918945,0.4172695651376496,0.7014665603637695,0.4160180642680073,0.13337700068950653,1.4978830814361572
